title,normal_price,discount_price,product_url,image_url,status,error_message
"Pedra Perfumada Harpic Flores da Primavera 1un","496","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=3f92e139-e8d4-46d7-a23d-02eae72de45a","","success",""
"Limpador Desengordurante Cozinha Lavanda Veja Sachê 400ml","1308","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=f2fafaa6-a98c-4ffa-9b92-d9fe32c3b123","","success",""
"Naldecon Multi Blister 4 Comprimidos","1200","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=52fa22f7-f86f-4923-b2f5-122412041580","","success",""
"Preservativo Íntimo Mais Fino - 16 Unidades Olla Sensitive","5199","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=36aea06b-1d64-4e40-8cb4-805bd277ef3b","","success",""
"Preservativo Extra Fino Leve 8 Pague 6 - Olla Sensitive","2982","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=64525c81-2cad-47e1-a51c-ec0dd564b2c3","","success",""
"Limpador Multiuso Original Veja Gold 500ml Com 3un","1549","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=d6a895a3-0488-486a-930a-b50e0366dfbd","","success",""
"Detergente Para Lava Louças em Pó Finish 1kg","5590","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=7a8d9dc0-14d0-4860-84f0-c99d0ad6d677","","success",""
"Folhas Depilatórias Depiroll Corporal Óleo de Argan e Jojoba com 8 Pares","3559","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=114c55ae-f5a4-4d5a-a892-ca0e592fc596","","success",""
"Preservativo Camisinha Jontex Pele com Pele - 12 Unidades","8299","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=c1b49d15-a325-4e16-8402-f79d17770a8c","","success",""
"Fórmula Infantil Para Lactentes 6 A 12 Meses Nan Supreme Pro Lata 800g","12999","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=7dc05675-7e7d-40db-a392-c20b84279ddd","","success",""
"Lava Louça em Pó Ypê 450g","2799","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=7921b738-4efa-4468-a167-6302af989c01","","success",""
"Tira Manchas Em Pó Crystal White Oxi Action Para Roupas Brancas Refil Econômico Vanish 1kg","4999","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=3863adf2-5991-43d1-83b6-99aa50e13df3","","success",""
"Naldecon Multi 16 Comprimidos Alívio Completo de Gripe E Resfriado","3699","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=546f1868-4a80-4b11-ae08-0a434ed3e8ad","","success",""
"Tira Manchas em Pó Vanish Multi Power Oxi Action Refil Econômico Para Roupas Coloridas 1kg","3389","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=9c994826-4932-4fc1-9e89-a2bf61eb467d","","success",""
"Tira Manchas Líquido Crystal White Para Roupas Brancas Refil Econômico Vanish 500ml","1531","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=08f3c7f5-e103-4d5f-b7ff-930c801141f7","","success",""
"Preservativo Camisinha Jontex Sensitive Leve 8 Pague 7","2338","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=b4bcae77-4cbc-4557-87da-c7bac4a43dc4","","success",""
"Limpador Perfumado Veja Águas do Maranhão 2L","1899","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=50a8b3ae-b6e3-4070-b6e1-b3a05b836ede","","success",""
"Suplemento Alimentar Nutren Senior Chocolate 370g","10069","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=e3ecc3a5-5acd-410c-ad28-5f59e9ab717e","","success",""
"Limpador Perfumado Veja Gotas de Perfume Alecrim 100ml","1165","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=ae6d6d21-858d-4994-b832-2ef1451ee368","","success",""
"Desinfetante Sanitário em Gel Harpic Marine 750ml","1129","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=08645e87-a10d-4f34-aad2-7eac793b7ce4","","success",""
"Limpador Mult.Veja L+P- Gold Original 750ml","849","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=26f3087c-274b-49fd-b8c9-4d1b2a077232","","success",""
"Complemento alimentar sustagen adultos+ sabor morango lata 400g","8899","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=54417609-98d2-4eff-b597-86f56a656b5d","","success",""
"Tira Manchas Em Pó Crystal White Oxi Action Para Roupas Brancas Vanish 240g Refil Econômico","2089","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=036ce159-925b-4ed4-81e5-3f7dfca8b401","","success",""
"Limpador Cozinha Removedor de Gorduras Cif 500ml","1604","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=9eeec3f6-658b-4380-88cb-fcbcdea27927","","success",""
"Limpador Tradicional Fresh Ajax 500ml","935","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=8d256ff6-208b-4009-9b71-aeb3a565f6e5","","success",""
"Pedra Sanitária Harpic Aroma Plus Cloro 1un","519","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=044d1701-d3cd-40a7-bca3-1771bd788982","","success",""
"Vanish Liquido Gel Mult-Uso Pink Sache 200ml","829","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=513edfd8-dfff-4360-8b80-3849b5714d87","","success",""
"Limpador Desengordurante Limão Veja 500ml","1494","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=9d11abe6-234e-4035-ad0b-b888e2cc5a8e","","success",""
"Limpa Vidros Veja Vidrex Tradicional 500ml Spray","2299","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=ba5d8f16-38ad-4935-8093-8782999ccce0","","success",""
"Limpador Cozinha Cozinha Lavanda Trigger Promo Veja 500ml","2666","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=a3805a4c-c3c1-4dee-bdc4-59a990e13d3e","","success",""
"Tira Manchas em Barra Vanish Roupas Brancas 75g","666","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=2c918ec8-92d3-4c02-b1e0-542412202141","","success",""
"Limpa Vidros Spray Veja Vidrex Cristal Refil 500ml","1899","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=fd7d44cb-e5dd-432d-bf36-c69b3a0a6ca5","","success",""
"Preservatico Prudence Ultra Sensível Leve 8 Pague 6","1411","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=56df45c5-ffad-45a9-a7bf-cb4ab181d1ae","","success",""
"Pedra Sanitária Harpic Lavanda Super Economia 25g","496","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=698dcb29-f738-4f1b-98ae-c833935ac7a3","","success",""
"Analgésico Tylenol Cartucho 500mg 20 Comprimidos","4067","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=89c3efb9-bdea-4dc3-9430-c216ef90cd71","","success",""
"Nuromol 200mg + 500mg 4 Comprimidos","629","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=27991424-d829-4213-84f9-4b7e30d3b674","","success",""
"Naldecon Multi Blister 4 Comprimidos","1192","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=2e2a4e1b-d4d4-4d07-83e2-42fac8fc9588","","success",""
"Tira Limo Veja X14 400ml Refil","1716","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=f4bfb862-93cc-4fd0-ae80-64cf121ef19b","","success",""
"Preservativo Lubrificado Extra Fino 6 Uni - Jontex Sensitive","1849","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=459a9d2f-0bfe-4170-963e-ff0b11a90ee8","","success",""
"Preservativo com Efeito Retardante - 6 Unidades Jontex","1849","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=5de7fa79-ab56-41c9-b160-3b0e03b86cde","","success",""
"Desengordurante Spray Cozinha Laranja Veja 500ml","3479","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=ca1feafa-71e1-47eb-83f3-1e92ebd50cee","","success",""
"Super Desengordurante Power Gel Limão Veja 500g","1849","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=e77dc951-964d-49aa-8f30-a4e9ba3973d0","","success",""
"Tira Limo Veja Banheiro X14 500ml","1849","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=e937c208-23f4-4d15-a466-6abb0b540728","","success",""
"Desinfetante Sanitário Harpic Cloro Ativo 200ml","949","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=26a66655-609e-4145-b218-ef6040317030","","success",""
"Limpador Veja Desengordura Rápido Limão 400ml Refil","1423","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=8e5697a7-5cd6-4d16-af94-96e7b6322559","","success",""
"Complemento Alimentar Sustagen Adultos+ Sabor Morango Lata 400g","9989","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=e2517853-0ca5-4b23-bd05-823ae2378a16","","success",""
"Limpador Cremoso Original Cif 250ml","1049","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=f4109dfa-fd5c-40b3-bbd2-b941526b396c","","success",""
"Luftal 40mg Reckitt Benckiser Caixa com 20 Comprimidos","5073","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=0e386a4f-1b27-453d-b441-353a067a3308","","success",""
"Limpador de Banheiro Antibac Lavanda Veja 400ml Refil Econômico","1660","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=5608bb24-6189-4c8f-96e1-77963ac0e586","","success",""
"Advil 400mg Caixa com 10 Cápsulas","3206","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=201518bd-9501-46ba-b77a-e617eda5a354","","success",""
"Preservativo jontex sensitive com 3 unidades","1599","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=fca33a52-bbc5-46c0-9f9c-dad739725b92","","success",""
"Pastilha Adesiva Harpic 2em1 Cloro Limpa e Perfuma 3un","1457","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=a7d80b50-49d6-44a2-8a52-3d87782ba4b5","","success",""
"Limpador Limp.Pesada Veja 20%D X-14 1l","2199","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=eed1d6c4-0a36-4498-a8f9-938f71abb380","","success",""
"Tira Manchas Líquido Vanish Roupas Coloridas 500ml","2259","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=bb90c0af-71f3-4c16-84c4-9ff5fd61d001","","success",""
"Pedra Perfumada Marine Harpic","459","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=8bb3b682-10f4-4dd5-b079-9307a842431f","","success",""
"Limpador Veja Desengordura Rápido Limão 500ml Spray Oferta","2399","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=b48ee3f7-6cc1-45a3-a65b-f1d2873be55c","","success",""
"Desengordurante Spray Veja Cozinha Limão Oferta 500ml","3479","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=a04057f6-aeef-4ad2-a0ef-d6494d2b5459","","success",""
"Detergente Para Lava Louças em Tabletes Finish Com 30un","6590","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=f9656136-140f-464a-9ba0-a926751d327f","","success",""
"Preservativo com Lubrificante 2 Preservativos - Jontex","1549","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=e5e653e8-db8d-4365-ad13-214d275f19bf","","success",""
"Limpador de Banheiro Antibac Lavanda Veja 500ml","1897","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=910f5a38-215c-4a40-b573-4b9f1788f279","","success",""
"Bloco Sanitário Fresh Power 6 Lavanda Harpic com 2un","4663","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=32acae02-8f3a-4612-9077-430af620af53","","success",""
"Preservativo Ultra Fino Para uma Sensibilidade Maior Jontex","2299","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=3ce8fb22-b1e2-4809-99dc-96371d4efff0","","success",""
"Dorflex Analgésico e Relaxante Muscular 10 Comprimidos","842","","https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=9c6eaed3-dc62-47b6-b84b-fdb42bbb7925","","success",""
"Limpador Perfumado Veja Gotas de Perfume Cereja 100ml","1285","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=80852251-6ff7-419f-8ec3-d2b83088a8eb","","success",""
"Limpa Vidros Veja Vidrex Tradicional 500ml Spray","2639","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=ce6cac02-f6ca-459a-8dc1-378bd3ae5a9f","","success",""
"Tira Manchas em Pó Multi Power Oxi Action Para Roupas Coloridas Vanish 450g","3599","","https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=133fd71e-31b3-466c-9db2-0fec9f9cfa44","","success",""
"Limpador Veja Limpeza Pesada Original 2l","6835","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=d1659a42-a4b9-46a1-8b41-ff8f6ac5ef32","","success",""
"Limpador Multiuso Power Fusion Limão Veja 500 Ml","731","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=8d63bc6c-0e41-487c-8bd0-4c8bd9829231","","success",""
"Tira Limo Veja X14 500ml Oferta","1499","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=131c36b0-d14f-4502-b39d-0e4c9c83b9f4","","success",""
"Tira Manchas Líquido Vanish Roupas Coloridas 500ml Refil","1499","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=dedf7a5f-6b1d-4e16-8e75-00b7c45ac9e5","","success",""
"Pedra Perfumada Frutal Harpic 20g","459","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=3e6c3b2b-4b49-4e35-8081-ca57c9ad81ed","","success",""
"Limpa Vidros Spray Veja Vidrex Cristal Refil 500ml","2099","","https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=6d2dd756-d530-4c38-bc50-ffcd4f02cbc1","","success",""
"Limpador Veja com Álcool Limpeza Pesada Original 500ml","1739","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=4e1751c6-9dcc-49d6-ab11-5814f306a43e","","success",""
"Composto Lácteo Neslac Comfor 800g","6939","","https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=845e5a9e-11de-47f8-a6ec-f7c8b0072fa8","","success",""
"Limpador de Banheiro Spray Antibac Lavanda Veja 500ml","2688","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=ffdc1cc1-bac9-4120-85f0-e6b004e8c511","","success",""
"Limpador Veja Limpeza Pesada Cloro Ativo 500ml Oferta","1399","","https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=c4ba14d8-e980-4e9d-8a5b-cd14f82d87b4","","success",""
"Jontex Naturals Lubrificante Íntimo C/ Ácido Hialurônico Extra Hidratação100% Natural - 100g","6099","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=2258af4b-0f4f-4579-b5e1-5bee9890a955","","success",""
"Preservativo Ereção Prolongada 6 Unidades - Jontex Marathon","1849","","https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=f9520f9b-4d56-456b-b889-978c2a6261b3","","success",""
"Bloco Sanitário Fresh Power 6 Frescor Do Caribe Harpic 39g","2618","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=ab49ce85-4c2e-437d-93d7-9eea462372f3","","success",""
"Complemento Alimentar Sabor Chocolate Sustagen Kids 190g","1468","","https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=7f291eb1-eb07-4630-a7a3-45483155e8e4","","success",""
"Tira Manchas Líquido Vanish Roupas Brancas 500ml","1739","","https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=03a96b93-8a3c-47c6-8fe2-f49f7b0ab6fe","","success",""
"Pedra Perfumada Marine Harpic","532","","https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=13ec7eb4-acf6-492f-b68f-bcba54715e75","","success",""
